"","price","GuestIncluded","extrapeople"
"6073",108.71,1,11.39
"6074",294.58,1,5.41
"6075",131.66,1,10.41
"6076",74.12,1,13.28
"6077",83.05,1,21.93
"6078",75.51,1,7.15
"6079",375.48,4,18.66
"6080",79.76,1,5.03
"6081",375.96,1,20.61
"6082",92.24,1,15.25
"6083",134.52,1,11.95
"6084",166.85,1,9.23
"6085",83.55,1,12.92
"6086",175.72,2,25.08
"6087",92.8,1,10.38
"6088",361.51,1,19.45
"6089",168.3,1,13.88
"6090",333.96,1,12.52
"6091",59.47,1,4.28
"6092",382.7,1,39.12
"6093",53.76,1,8.69
"6094",74.75,1,10.37
"6095",57.32,1,0.16
"6096",237.52,1,10.28
"6097",149.42,1,4.9
"6098",83.72,1,13.73
"6099",105.21,1,16.03
"6100",114.87,1,16.98
"6101",60.1,1,5.96
"6102",59.82,1,22.64
"6103",75.03,1,22.92
"6104",124.68,1,24.63
"6105",83.87,1,18.59
"6106",81.38,1,9.34
"6107",79.42,1,6.86
"6108",119.44,1,5.1
"6109",277.68,1,20.76
"6110",101.59,1,7.17
"6111",83.56,1,15.32
"6112",75.45,1,21.85
"6113",156.06,1,14.08
"6114",301.1,1,5.4
"6115",53.44,1,8.69
"6116",225.79,1,7.66
"6117",79.96,1,12.31
"6118",219.87,1,17.7
"6119",66.84,1,16.84
"6120",168.9,2,13.99
"6121",85.97,1,11.64
"6122",156.93,1,17.05
"6123",217.28,1,12.95
"6124",143.94,4,13.59
"6125",484.59,1,20.74
"6126",164.06,1,6.86
"6127",249.75,1,15.93
"6128",87.49,1,3.03
"6129",224.34,1,20.36
"6130",186.98,1,13.92
"6131",135.95,1,13.02
"6132",60.48,1,12.18
"6133",64.63,1,9.84
"6134",88.98,1,11.18
"6135",153.26,1,10.29
"6136",129.42,1,11.96
"6137",131.63,1,15.69
"6138",118.47,1,12.71
"6139",282.66,5,25.23
"6140",75.57,1,14.11
"6141",78.29,1,11.56
"6142",73.3,1,13.39
"6143",336.54,1,16.96
"6144",94.95,1,15.61
"6145",265.35,1,-1.32
"6146",95.19,1,5.2
"6147",68.88,1,7.37
"6148",90.79,1,9.18
"6149",149.75,1,4.24
"6150",65.67,1,11.33
"6151",96.16,2,12.88
"6152",47.12,1,8.64
"6153",84.48,1,3.58
"6154",71.9,1,9.42
"6155",73.88,1,22.63
"6156",44.85,1,-0.36
"6157",118.61,1,7.46
"6158",194.03,2,18.89
"6159",75.66,1,7.36
"6160",60.87,1,16.74
"6161",97.46,1,12.55
"6162",263.32,1,17.95
"6163",176.89,1,10.62
"6164",146.52,1,8.39
"6165",186.2,1,22.76
"6166",67.38,1,11.21
"6167",107.36,2,14.83
"6168",182.63,2,14.93
"6169",81.96,2,15.45
"6170",65.97,1,13.12
"6171",78.87,1,15.11
"6172",121.04,1,5.7
"6173",224.25,1,13.79
"6174",392.56,4,22.96
"6175",75,1,14.34
"6176",145.19,4,14.51
"6177",139.61,2,17.99
"6178",198.63,1,18.46
"6179",114.08,1,30.13
"6180",97.66,1,11.22
"6181",174.36,2,26.69
"6182",74.37,1,8.89
"6183",167.63,1,20.45
"6184",120.4,1,6.28
"6185",202.9,1,6.39
"6186",59.79,1,11.06
"6187",129.05,2,18.29
"6188",198.79,1,10.61
"6189",299.08,1,14.15
"6190",77.65,1,23.8
"6191",50.12,1,4.31
"6192",164.4,2,21.57
"6193",146.7,1,5.03
"6194",106.58,1,12.77
"6195",62.3,1,6.5
"6196",114.44,1,7.57
"6197",110.89,1,17.63
"6198",143.44,1,7.52
"6199",310.17,1,10.07
"6200",87.57,1,4.06
"6201",121.79,1,9.44
"6202",187.39,2,28.73
"6203",57.9,1,23.84
"6204",57.23,1,8.87
"6205",201.72,1,6.84
"6206",78.38,1,10.5
"6207",181.04,1,1.21
"6208",75.85,1,11.27
"6209",88.24,1,15.57
"6210",152.55,1,8.16
"6211",174.51,2,13.26
"6212",270.2,4,27.69
"6213",57.33,1,8.7
"6214",81.99,1,20.85
"6215",175.14,1,3.7
"6216",66.49,1,10.88
"6217",95.5,1,13.17
"6218",73.64,1,15.47
"6219",58.66,1,8.6
"6220",136.31,1,3.71
"6221",67.22,1,12.72
"6222",88.27,1,14.6
"6223",60.2,1,7.64
"6224",160.13,2,11.05
"6225",215.16,1,13.08
"6226",186.27,1,23.66
"6227",215.84,2,21.36
"6228",282.76,1,4.88
"6229",199.36,1,15.76
"6230",189.53,2,16.57
"6231",196.72,1,8.85
"6232",53.06,1,10.89
"6233",90.66,1,13.58
"6234",112.46,1,11.82
"6235",90.99,1,15.72
"6236",35.27,1,24.08
"6237",600.12,1,31.76
"6238",69.53,1,15.57
"6239",77.15,1,16.87
"6240",142.94,1,10.37
"6241",76.28,1,20.94
"6242",103.06,1,4.26
"6243",156.47,3,21.05
"6244",190.97,1,11.24
"6245",210.33,1,7.62
"6246",62.96,1,20.16
"6247",165.87,4,31.6
"6248",75.86,1,16.36
"6249",83.59,1,11.48
"6250",68.25,1,11.36
"6251",93.4,2,28.39
"6252",103.03,1,5.95
"6253",61.8,1,3.85
"6254",108.81,1,24.75
"6255",134.68,1,17.47
"6256",105.12,1,16.74
"6257",146.44,1,21.11
"6258",198.44,1,17.06
"6259",130.47,1,8.79
"6260",83.16,1,10.12
"6261",262.19,1,23.06
"6262",32.2,1,20.96
"6263",67.09,1,8.98
"6264",146.93,1,14.47
"6265",213.36,1,19.34
"6266",78.29,1,19.2
"6267",67.29,1,12.84
"6268",75.53,1,13.86
"6269",195.03,1,13.92
"6270",127.53,2,20.72
"6271",87.9,1,7.1
"6272",138.39,1,7.86
"6273",37.8,1,11.56
"6274",259.25,1,12.53
"6275",74.02,1,11.88
"6276",135.47,1,2.05
"6277",112.87,1,15
"6278",86.97,1,11.58
"6279",133.13,1,19.44
"6280",246.85,1,24.56
"6281",85.2,1,16.81
"6282",91.42,1,3.66
"6283",122.17,1,10.53
"6284",135.94,1,11.81
"6285",297.42,4,20.52
"6286",77.68,1,5.64
"6287",48.64,0,10.61
"6288",84.78,1,15.6
"6289",183.88,2,20.77
"6290",88.9,1,19.53
"6291",120.6,4,23.54
"6292",78.59,1,25.71
"6293",73.01,1,13.8
"6294",372.41,1,26.25
"6295",116.69,1,17.42
"6296",511.71,4,25.78
"6297",73.89,1,5.93
"6298",64.18,1,17.54
"6299",292.76,5,29.3
"6300",147.94,4,20.84
"6301",140.55,4,15.93
"6302",184.53,1,12.22
"6303",145.59,1,11.91
"6304",102.89,1,12.8
"6305",54.36,1,11.58
"6306",100.32,1,4.12
"6307",88.41,1,10.89
"6308",153.64,1,10.13
"6309",218.93,6,22.73
"6310",174.02,1,19.57
"6311",101.7,1,1.86
"6312",113.39,1,9.51
"6313",95.73,2,19.88
"6314",76.08,1,8.65
"6315",355.85,1,29.99
"6316",184.78,1,19.78
"6317",59.77,1,11.42
"6318",191.19,1,2.45
"6319",174.05,2,25.32
"6320",278.94,4,31.2
"6321",131.88,1,21.64
"6322",117.4,1,15.04
"6323",127.95,2,15.36
"6324",75.48,1,14.28
"6325",281.9,6,10.14
"6326",158.1,1,8.62
"6327",234.48,1,15.52
"6328",215.42,1,19.5
"6329",224.57,2,25.67
"6330",144.2,1,8.74
"6331",75.03,1,15.8
"6332",99.25,3,21.26
"6333",37.58,1,20.69
"6334",128.47,1,25.46
"6335",190.29,1,2.94
"6336",133.59,1,8.79
"6337",128.5,1,24.13
"6338",454.05,8,30.43
"6339",168.96,1,12.5
"6340",112.07,1,18.11
"6341",98.93,1,6.43
"6342",182.19,4,27.77
"6343",54.36,1,6.82
"6344",156.57,4,20.31
"6345",57.11,1,10.95
"6346",133.38,1,16.44
"6347",127.03,1,4.95
"6348",72.57,1,5.44
"6349",59.04,1,16.73
"6350",222.33,2,22.94
"6351",151.24,1,21.4
"6352",358.66,1,29.93
"6353",86.97,1,21.07
"6354",132.65,1,13.58
"6355",206.86,1,4.91
"6356",39.17,0,0.49
"6357",235.73,1,14.19
"6358",150.92,1,16.04
"6359",60.36,1,7.18
"6360",273.59,4,31.92
"6361",89.24,1,24.88
"6362",91.84,1,4.91
"6363",263.37,1,11.47
"6364",211.79,1,0.56
"6365",157.62,1,2.04
"6366",61.66,1,7
"6367",104.64,1,26.29
"6368",134.84,1,5.75
"6369",58.74,1,6.83
"6370",363.43,1,24.27
"6371",87.71,1,8.09
"6372",38.67,1,2.31
"6373",219.86,1,17.13
"6374",75.75,1,4.89
"6375",65.49,1,12.78
"6376",149.8,1,24.43
"6377",53.21,1,9.2
"6378",159.29,1,21.23
"6379",85.56,1,15.56
"6380",104.08,1,4.75
"6381",176.59,2,26.77
"6382",144.77,1,9.35
"6383",254.54,1,-0.95
"6384",87.8,1,22.26
"6385",98.12,1,27.43
"6386",56.99,1,5.54
"6387",117.07,1,14.78
"6388",132.25,1,20.12
"6389",80.46,1,7.32
"6390",137.45,1,7.38
"6391",229.54,1,17.89
"6392",101.68,1,20.81
"6393",68.03,1,1.7
"6394",124.01,2,30.05
"6395",80.55,1,7.92
"6396",146.33,1,5.15
"6397",296.55,1,22.79
"6398",72.44,1,15.98
"6399",60.78,1,3.66
"6400",137.56,1,4.06
"6401",195.18,1,6.31
"6402",52.15,1,5.92
"6403",211.98,1,13.19
"6404",242.5,1,15.38
"6405",162.86,2,24.5
"6406",119.97,2,23.65
"6407",121.75,2,23.45
"6408",119.96,1,6.44
"6409",221.82,1,10.97
"6410",119,1,10.33
"6411",85.92,1,18.41
"6412",202.53,1,23.31
"6413",152.88,2,12.72
"6414",72.01,1,10.67
"6415",128.61,1,8.49
"6416",110.15,1,18.91
"6417",67.73,1,6.53
"6418",139.3,2,18.73
"6419",157.35,1,16.48
"6420",109.14,1,9.31
"6421",119.44,1,19.28
"6422",105.17,1,12.86
"6423",54.91,1,13.95
"6424",63.21,1,10.75
"6425",56.6,1,11.98
"6426",129.21,4,21.17
"6427",42.47,1,9.53
"6428",130.28,1,14.42
"6429",312.67,1,15.83
"6430",105.78,1,16.87
"6431",60.2,1,17.86
"6432",125.47,1,20.2
"6433",91.68,1,8.02
"6434",84.93,1,9.21
"6435",76.66,1,9.85
"6436",95.25,1,11.98
"6437",205.42,1,19.26
"6438",114.12,1,0.81
"6439",92.11,1,18.49
"6440",75.73,1,9
"6441",228.67,6,23.47
"6442",158.84,1,7.06
"6443",57.83,1,0.04
"6444",222.35,1,15
"6445",77.85,1,4.27
"6446",77.21,1,9.47
"6447",73.02,1,5.85
"6448",260.22,1,23.68
"6449",163.72,1,19.79
"6450",55.61,1,11.69
"6451",117.58,1,2.64
"6452",46.6,1,4.68
"6453",256.36,1,22.88
"6454",138.31,1,7.39
"6455",78.1,1,15.93
"6456",108.67,1,6.39
"6457",43.75,1,11.62
"6458",79.91,1,3.44
"6459",93.85,1,10.2
"6460",78.72,1,15.15
"6461",75.39,1,19.06
"6462",289.6,1,19.48
"6463",102.55,2,19.85
"6464",101.57,1,9.59
"6465",130.59,1,10.05
"6466",98.45,1,7.12
"6467",93.39,1,17.08
"6468",268.3,1,24.53
"6469",406.02,1,28.2
"6470",91.42,2,27.62
"6471",96.39,1,21.6
"6472",129.62,1,12.3
"6473",271.67,1,20.6
"6474",124.38,1,17.45
"6475",89.23,1,11.96
"6476",144.38,1,13.36
"6477",289.96,2,18.96
"6478",125.67,1,-0.52
"6479",296.6,1,2.81
"6480",186.65,1,19.79
"6481",112,1,12.47
"6482",189.46,1,10.04
"6483",262.1,1,11.19
"6484",105.87,1,8.36
"6485",107.79,1,12.37
"6486",212.1,1,6.96
"6487",84.22,1,13.97
"6488",87.1,1,7.25
"6489",103.55,1,16.84
"6490",65.62,1,16.65
"6491",136.44,1,16.31
"6492",248.7,1,14.43
"6493",61.94,1,15.37
"6494",163.35,1,22.06
"6495",171.3,2,23.82
"6496",212.42,1,17.75
"6497",177.41,1,8.12
"6498",84.14,1,2.84
"6499",145,1,10.87
"6500",126.23,1,3.57
"6501",248.27,6,22.77
"6502",47.1,1,8.86
"6503",139.55,2,14.28
"6504",179.16,2,25.63
"6505",147.93,2,26.03
"6506",96.39,1,13.45
"6507",70.31,1,10.37
"6508",158.17,1,14.28
"6509",454.28,1,28.08
"6510",34.47,1,4.66
"6511",154.17,1,4.68
"6512",54.93,1,17.98
"6513",108.58,1,7.8
"6514",107.58,1,4.31
"6515",117.9,1,19.65
"6516",166.86,1,18.97
"6517",139.04,1,9.9
"6518",61.16,1,13.26
"6519",83.53,1,12.57
"6520",68.85,1,23.2
"6521",61.78,1,11.75
"6522",54.25,1,10.24
"6523",340.22,1,9.11
"6524",61.93,1,11.27
"6525",141.53,1,4.97
"6526",59.16,1,14.4
"6527",54.67,1,6.16
"6528",248.31,4,22.4
"6529",59.28,1,18.74
"6530",110.71,1,17.62
"6531",89.59,1,0.01
"6532",52.15,1,15.02
"6533",48.62,1,0.23
"6534",52.85,1,5.95
"6535",137.16,1,13.48
"6536",90.21,1,23.97
"6537",59.7,1,6.39
"6538",207.81,1,4.73
"6539",205.86,1,5.61
"6540",89.06,1,18.98
"6541",65.12,1,5.86
"6542",193.65,2,13.99
"6543",119.44,1,25.54
"6544",89.6,1,16.28
"6545",137.93,1,18.82
"6546",193.33,2,23.72
"6547",117.63,1,16.05
"6548",133.85,2,14.65
"6549",281.69,4,17.5
"6550",108.93,1,19.18
"6551",73.73,1,7.27
"6552",201.61,1,13.48
"6553",55.55,1,8.83
"6554",117.03,2,18.34
"6555",91.42,1,1.04
"6556",85.66,1,8.22
"6557",223.89,1,23.89
"6558",105.85,1,7.52
"6559",335.54,1,41.95
"6560",127.93,1,18.91
"6561",118.23,1,14.55
"6562",93.14,1,3.72
"6563",103.81,1,12.32
"6564",147.97,1,3.61
"6565",156.61,1,8.94
"6566",338.61,4,55.11
"6567",137.03,1,2.35
"6568",92.44,1,3.78
"6569",212.42,1,23.64
"6570",243.79,1,3.61
"6571",188.5,1,7.75
"6572",186.14,1,17.23
"6573",213.64,1,1.49
"6574",95.09,1,17
"6575",71.72,1,7.32
"6576",88.69,1,9.85
"6577",132.15,1,8.11
"6578",66.3,2,13.63
"6579",117.1,1,12.46
"6580",186.25,1,5.2
"6581",184.95,1,16.72
"6582",102,1,13.15
"6583",85.67,1,15.77
"6584",113.42,1,18.76
"6585",163.63,1,11.78
"6586",144.64,1,6.34
"6587",101.05,1,10.12
"6588",197.22,1,10.41
"6589",101.78,1,11.41
"6590",70.12,1,14.23
"6591",92.97,1,8.24
"6592",57.48,1,14.13
"6593",67.58,1,7.17
"6594",62.68,1,1.11
"6595",150.16,1,9.98
"6596",129.56,1,12.38
"6597",160.32,1,27.58
"6598",135.52,1,10.76
"6599",77.19,1,11.06
